id,user_location,text,user_name,user_followers,id_str,created,retweet_count,polarity,time
14,🇺🇸U🇺🇸S🇺🇸A,RT @DiamondandSilk: Democrat State Rep. Who Survived Coronavirus Says ‘We Need To Unite’ Behind President Trump. https://t.co/576nK48aVp,CUZMEN,8492,1252802786376290304,2020-04-22T03:33:54,0,-0.4,2020-04-21T21:34:00.017573
15,NYC,"RT @RepSwalwell: So @realDonaldTrump calls himself a “wartime president.” Well, every “wartime president” visited the front lines of a batt…",mattfortgang1,125,1252802786724478977,2020-04-22T03:33:54,0,0.0,2020-04-21T21:34:00.117503
16,"Arizona, USA",Obviously you have been misled or your Twitter surrogate has zero brain power to conduct research readily available… https://t.co/iH7VsyMOau,CASE103060,13401,1252802786665758721,2020-04-22T03:33:54,0,0.1,2020-04-21T21:34:00.121283
17,"Austin, TX","RT @COsweda: Maher: ""Trump lies, defects responsibility, blames everyone else, farts in church, cheats at crossword puzzles, and honks his…",virgo6776,11708,1252802786930065408,2020-04-22T03:33:55,0,0.0,2020-04-21T21:34:00.177035
18,"Des Moines, Iowa","RT @ScottPresler: 5 days ago, I tweeted that I was angry. 

I channeled my anger into action &amp; created plans to flip the House from 🔵🔜🔴.

P…",kateKennedy17,454,1252802787529949184,2020-04-22T03:33:55,0,-0.36666666666666664,2020-04-21T21:34:00.296260
19,"Stockbridge, GA","RT @RichardGrenell: Not true. I answered him. 
He said we should act like we are a hedge fund and a troubled asset - I said no, we should a…",Weezil62,684,1252802787580284928,2020-04-22T03:33:55,0,-0.3375,2020-04-21T21:34:00.354265
20,"ÜT: 35.271458,-82.503049",RT @LisaMei62: Disgusting how these traitors don't want people cured. They are KNOWINGLY withholding crucial life-saving cures.,mtnmeghan,424,1252802787550941184,2020-04-22T03:33:55,0,-0.5,2020-04-21T21:34:00.407927
21,United States,"RT @20committee: From the ""no shit"" file...

The SSCI report is astonishingly heavily redacted, we're only getting some key points here, bu…",BeddyRoosevelt,1071,1252802787714510848,2020-04-22T03:33:55,0,-0.025,2020-04-21T21:34:00.456027
22, Wilderness of Mirrors,"Political leaders, including Donald Trump, say lockdowns must end to save the economy. 

Many business leaders have… https://t.co/UT26xpaqGo",IntelOperator,13984,1252802787626364928,2020-04-22T03:33:55,0,0.25,2020-04-21T21:34:00.460896
23,Boston,"@AndyOstroy @realDonaldTrump Article was great, but the best part is a comment below it from an American who lived… https://t.co/bJM1dHi9qX",ricesolarmal,182,1252802788414967808,2020-04-22T03:33:55,0,0.6,2020-04-21T21:34:00.510857
24,United States,RT @RodRosenstein: The Russians who meddled in the 2016 presidential election were on the Russian side. They will be on the Russian side in…,Edweard,778,1252802788691546112,2020-04-22T03:33:55,0,0.0,2020-04-21T21:34:00.549164
25,"Here, there & everywhere","RT @211Pine: Here it comes, America! 🇺🇸

After calling it an apocalypse &amp; saying Trump isn’t doing enough, the left &amp; the MSM is about to s…",SoCalAngel,14051,1252802788695785476,2020-04-22T03:33:55,0,0.0,2020-04-21T21:34:00.559671
26,"Edmonton, Alberta","RT @rronnilynn: Trump said that ""HUNDREDS of Governors are calling him."". We only have 50. Think about that. Take all the time you need.",KassyKap,222,1252802788842602500,2020-04-22T03:33:55,0,0.0,2020-04-21T21:34:00.592422
27,"Pennsylvania, USA",RT @ewarren: I’ll say this for as long as the Trump administration needs to hear it: We need to ramp up testing—and we need to do it now.…,HooDooKoo,185,1252802789031530497,2020-04-22T03:33:55,0,-0.05,2020-04-21T21:34:00.616677
28,USA,"RT @tedcruz: Yes, Biden held 8 rallies in March and Trump held ONE, but Silly Rabbit, media tricks aren’t for Dems....",DJTsavesAmerica,40575,1252802798502072323,2020-04-22T03:33:57,0,-0.5,2020-04-21T21:34:02.911542
29,"MagaTown, USA",I don’t put much credence in this clip at all. If by some hook or crook Michael Obama receives the VP slot from the… https://t.co/Fs8fzosxZU,BukuJuju,40649,1252802800221925376,2020-04-22T03:33:58,0,0.2,2020-04-21T21:34:03.326078
30,"Surrey, British Columbia","RT @anthonyzenkus: @videogamemorals @inmyownfashion @1rantingrooster Talking globally, Obama/Biden took us from two wars to seven and dropp…",15nyancats,281,1252802801337397248,2020-04-22T03:33:58,0,0.0,2020-04-21T21:34:03.564336
31,University of Houston graduate,"RT @TheRickWilson: Not an ad any of us ever thought we'd make, but every day leads to only one conclusion: https://t.co/CBzYcsSXFy",Archivist1000,3639,1252802802469834753,2020-04-22T03:33:58,0,0.0,2020-04-21T21:34:03.885212
32,Braga - Portugal,Et si tu néxist pas    por Helene Segara et Joe Dassin    traduzido em p... https://t.co/RrgTuEc74t via @YouTube,aambarbosa,18,1252802804088889345,2020-04-22T03:33:59,0,0.0,2020-04-21T21:34:04.255957
33,United States,RT @JesseKellyDC: THEORY: Joe Biden is never gonna debate Donald Trump in person. His campaign knows his brain is hummus and Trump would de…,davidoff125,824,1252802805104029696,2020-04-22T03:33:59,0,0.0,2020-04-21T21:34:04.465496
34,he/him,@NakatomiTim @Drex2184 @LivesKuato @NicholsUprising its gonna own when biden loses in a reagan esque landslide and… https://t.co/JQuXWESS1Q,GloomyNacht,57,1252802807284940800,2020-04-22T03:33:59,0,0.15,2020-04-21T21:34:05.003746
35,#StayOnPoint,"RT @kylegriffin1: Joe Biden: ""For President Trump to say in tonight’s briefing that ramping up testing is not needed and that 'not everybod…",PuissanceGroup,619,1252802808106979334,2020-04-22T03:34:00,0,0.0,2020-04-21T21:34:05.211499
36,"mpls, mn","""world's best ribs"" is as credible a statement as ""you're gonna like the way you look, i guarantee it"" or ""joe bide… https://t.co/x5nvAm7SIS",lagomite,92,1252802809285742592,2020-04-22T03:34:00,0,0.7,2020-04-21T21:34:05.464582
37,"Brooklyn, NY",RT @krystalball: Tara Reade says she filed a sexual harassment complaint with a senate personnel office. Biden’s camp denies this ever happ…,ThomasDodson,145,1252802809432588288,2020-04-22T03:34:00,0,0.1,2020-04-21T21:34:05.510846
38,"Brentwood, CA","RT @kylegriffin1: Joe Biden: ""For President Trump to say in tonight’s briefing that ramping up testing is not needed and that 'not everybod…",whoot_woot,70,1252802809876996099,2020-04-22T03:34:00,0,0.0,2020-04-21T21:34:05.622045
39,UNITED STATES,"RT @ksorbs: It won't matter what President Trump does.  He is damned if he does and damned if he doesn't, while Biden can play armchair qua…",LindaMariaRich2,4224,1252802811823362049,2020-04-22T03:34:00,0,0.0,2020-04-21T21:34:06.059072
40,Twilight zone Ca,"RT @DonaldJTrumpJr: Guys, check out my latest op Ed and RT!!!
Joe Biden Is The Hillary Clinton Retread Of 2020  https://t.co/AQsMdeedl7",FredWeb11009337,3948,1252802812406149121,2020-04-22T03:34:01,0,0.9765625,2020-04-21T21:34:06.263891
41,"North Carolina, USA","@ZekeJMiller Amazingly, fake media nor the Biden campaign will report on nor advertise about this. I expect it will… https://t.co/5jb7J2iTJJ",AndreSinkfield,145,1252802813870125061,2020-04-22T03:34:01,0,-0.5,2020-04-21T21:34:06.564447
42,USA,"RT @KimPKAG2020: Joe’s Back On the Prowl
@tagruber
@CaliNeedsHelp
@America1stTiger
@CatsTalkBack1
@DoubleTMisterB
@hacksongwriter
@brrider…",KimPKAG2020,48979,1252802815270977538,2020-04-22T03:34:01,0,0.0,2020-04-21T21:34:06.907756
43,United States,"RT @kylegriffin1: Joe Biden: ""For President Trump to say in tonight’s briefing that ramping up testing is not needed and that 'not everybod…",ShaggyPaisley,16519,1252802816814374924,2020-04-22T03:34:02,0,0.0,2020-04-21T21:34:07.280855
44,"Tampa, FL","RT @parscale: Women accuse Kavanaugh?

Dems: “Believe all women!”

Woman accuses Biden?

Dems: https://t.co/WHyol0nMB7",mimirussom,1330,1252802817586155522,2020-04-22T03:34:02,0,0.0,2020-04-21T21:34:07.455965
45,Canada,"RT @CincyProblems: Joe Burrow will bring a Super Bowl to Cincinnati.

I'm ready.",ArkitektDFS,154,1252802817649192961,2020-04-22T03:34:02,0,0.26666666666666666,2020-04-21T21:34:07.475765
46,Reno/Tahoe,DC Police Say Joe Biden Is Under Investigation For Sexual Assault Claim https://t.co/pJmx4Yhedd #HangEmHigh #LetEmFry,NCManoukian,27020,1252802818236272641,2020-04-22T03:34:02,0,0.5,2020-04-21T21:34:07.629454
47,New York ,RT @PeterKiefor: Joe Biden's take on marijuana being a gateway drug is older than a Gateway computer #DudeYoureGettingADell https://t.co/C1…,bootsie5,7353,1252802819733757952,2020-04-22T03:34:02,0,0.16666666666666666,2020-04-21T21:34:07.948534
48,"Orlando, FL","RT @kylegriffin1: Joe Biden: ""For President Trump to say in tonight’s briefing that ramping up testing is not needed and that 'not everybod…",JoeWaczewski,69,1252802819989667841,2020-04-22T03:34:02,0,0.0,2020-04-21T21:34:08.010691
49,United States,Joe Biden Loses It in a Haze of Dementia Again https://t.co/ugKHIMHyca via @YouTube,Deplorablepam,3144,1252802820769751041,2020-04-22T03:34:03,0,-0.3,2020-04-21T21:34:08.218643
50,"Dallas, Texas",RT @Chinchillazllla: this is gonna go great for joe https://t.co/jf6lqRbrOx,Antiochs_Lair,381,1252802821407178753,2020-04-22T03:34:03,0,0.8,2020-04-21T21:34:08.334921
51,"Akron/Cleveland, OH",@funranium so my first thought is to sample segments of Joe's songs and then rearrange his vocals to scat the actua… https://t.co/ls2Z4tmrRn,jcefidel,1888,1252802822971817984,2020-04-22T03:34:03,0,0.25,2020-04-21T21:34:08.744407
52,"The Sticks, Northern CT","RT @miguelito0087: Trump bans immigration. 
The dirtbag left: sO cAn anYoNe teLL me hOw BiDen aNd TrUmp aRe diFfErEnt?????",punk_vampires,2030,1252802823135342594,2020-04-22T03:34:03,0,0.0,2020-04-21T21:34:08.763712
53,san francisco,President Barack Obama endorses Joe Biden For President https://t.co/ojt9gSyvFN via @YouTube #COVID19 #shelterinplace #JoeBiden2020,aplatsf,249,1252802823000952832,2020-04-22T03:34:03,0,0.0,2020-04-21T21:34:08.765703
54,Rio de Janeiro/ Mundo. ,RT @CNNEE: [Análisis] En resumen: no existe una sola persona en Estados Unidos que Biden pueda elegir como su vicepresidente que vaya a aum…,AMYADVOGATA,1813,1252802824863272960,2020-04-22T03:34:04,0,-0.75,2020-04-21T21:34:09.182170
